RESPONDENT_ID,SURVEY_ID,CHOICE_SET,LABEL,CHOICE_INDICATOR,FLAVOR,RESPONDENT_IP_ADDRESS,RESPONDENT_CITY,RESPONDENT_REGION,RESPONDENT_POSTCODE,RESPONDENT_COUNTRY,RESPONDENT_TIME_OF_OPENING_SURVEY,RESPONDENT_TIME_OF_COMPLETING_SURVEY,RESPONDENT_DEVICE_USED_IN_SURVEY,RESPONDENT_LENGTH_OF_INTERVIEW_SECONDS,RESPONDENT_TOUCH_DEVICE_USED_IN_SURVEY,RESPONDENT_UNIQUE_CODE,Q2_I_LL_AVOID_THIS_FLAVOR_BARBECUE,Q2_I_LL_AVOID_THIS_FLAVOR_BUFFALO_WING,Q2_I_LL_AVOID_THIS_FLAVOR_CHEESE,Q2_I_LL_AVOID_THIS_FLAVOR_COOL_RANCH,Q2_I_LL_AVOID_THIS_FLAVOR_DILL_PICKLE,Q2_I_LL_AVOID_THIS_FLAVOR_GARLIC_PARMESAN,Q2_I_LL_AVOID_THIS_FLAVOR_HONEY_MUSTARD,Q2_I_LL_AVOID_THIS_FLAVOR_LOADED_BAKED_POTATO,Q2_I_LL_AVOID_THIS_FLAVOR_MESQUITE_BBQ,Q2_I_LL_AVOID_THIS_FLAVOR_RANCH,Q2_I_LL_AVOID_THIS_FLAVOR_SALT_AND_VINEGAR,Q2_I_LL_AVOID_THIS_FLAVOR_SOUR_CREAM_AND_ONION,Q2_I_LL_AVOID_THIS_FLAVOR_SPICY_JALAPENO,Q2_I_LL_AVOID_THIS_FLAVOR_SRIRACHA,Q2_I_LL_AVOID_THIS_FLAVOR_SWEET_CHILI,Q2_I_LL_EAT_THIS_FLAVOR_BARBECUE,Q2_I_LL_EAT_THIS_FLAVOR_BUFFALO_WING,Q2_I_LL_EAT_THIS_FLAVOR_CHEESE,Q2_I_LL_EAT_THIS_FLAVOR_COOL_RANCH,Q2_I_LL_EAT_THIS_FLAVOR_DILL_PICKLE,Q2_I_LL_EAT_THIS_FLAVOR_GARLIC_PARMESAN,Q2_I_LL_EAT_THIS_FLAVOR_HONEY_MUSTARD,Q2_I_LL_EAT_THIS_FLAVOR_LOADED_BAKED_POTATO,Q2_I_LL_EAT_THIS_FLAVOR_MESQUITE_BBQ,Q2_I_LL_EAT_THIS_FLAVOR_RANCH,Q2_I_LL_EAT_THIS_FLAVOR_SALT_AND_VINEGAR,Q2_I_LL_EAT_THIS_FLAVOR_SOUR_CREAM_AND_ONION,Q2_I_LL_EAT_THIS_FLAVOR_SPICY_JALAPENO,Q2_I_LL_EAT_THIS_FLAVOR_SRIRACHA,Q2_I_LL_EAT_THIS_FLAVOR_SWEET_CHILI,Q2_I_M_INDIFFERENT_BARBECUE,Q2_I_M_INDIFFERENT_BUFFALO_WING,Q2_I_M_INDIFFERENT_CHEESE,Q2_I_M_INDIFFERENT_COOL_RANCH,Q2_I_M_INDIFFERENT_DILL_PICKLE,Q2_I_M_INDIFFERENT_GARLIC_PARMESAN,Q2_I_M_INDIFFERENT_HONEY_MUSTARD,Q2_I_M_INDIFFERENT_LOADED_BAKED_POTATO,Q2_I_M_INDIFFERENT_MESQUITE_BBQ,Q2_I_M_INDIFFERENT_RANCH,Q2_I_M_INDIFFERENT_SALT_AND_VINEGAR,Q2_I_M_INDIFFERENT_SOUR_CREAM_AND_ONION,Q2_I_M_INDIFFERENT_SPICY_JALAPENO,Q2_I_M_INDIFFERENT_SRIRACHA,Q2_I_M_INDIFFERENT_SWEET_CHILI,Q3_LIKEABILITY_O1_IT_WAS_ENJOYABLE,Q3_LIKEABILITY_O2_I_UNDERSTOOD_EVERYTHING_IN_THIS_SURVEY,Q3_LIKEABILITY_O3_I_WOULD_RECOMMEND_THIS_SURVEY_TO_ANOTHER_PERSON,Q4_DIFFICULTIES,Q5_OTHER_IMPROVEMENTS
211252742,211252742,4,3,0,Salt and Vinegar,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,5,1,1,Garlic Parmesan,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,5,2,0,Mesquite BBQ,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,5,3,0,Dill Pickle,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,6,1,1,Garlic Parmesan,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,6,2,0,Honey Mustard,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,6,3,0,Sriracha,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,7,1,0,Garlic Parmesan,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,7,2,0,Cool Ranch,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,7,3,1,Loaded Baked Potato,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,8,1,0,Sweet Chili,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,8,2,1,Ranch,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,8,3,0,Sriracha,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,9,1,1,Mesquite BBQ,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,9,2,0,Loaded Baked Potato,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,9,3,0,Sour Cream and Onion,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,10,1,1,Garlic Parmesan,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,10,2,0,Dill Pickle,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,10,3,0,Sriracha,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,11,1,1,Sour Cream and Onion,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,11,2,0,Barbecue,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,11,3,0,Cheese,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,12,1,1,Cheese,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,12,2,0,Dill Pickle,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252742,211252742,12,3,0,Salt and Vinegar,208.195.160.14,San Martin,California,95046,USA,6/21/2023 18:21,6/21/2023 18:23,desktop,112,0,AJIBNNNUDPAEBMDOVNPJ,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,choose,skill
211252754,211252754,1,1,0,Honey Mustard,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,1,2,0,Sweet Chili,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,1,3,1,Barbecue,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,2,1,0,Ranch,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,2,2,1,Buffalo Wing,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,2,3,0,Cheese,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,3,1,1,Loaded Baked Potato,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,3,2,0,Sweet Chili,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,3,3,0,Cool Ranch,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,4,1,1,Sour Cream and Onion,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,4,2,0,Salt and Vinegar,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,4,3,0,Cool Ranch,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,5,1,1,Barbecue,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,5,2,0,Salt and Vinegar,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,5,3,0,Sour Cream and Onion,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,6,1,1,Mesquite BBQ,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,6,2,0,Cool Ranch,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,6,3,0,Ranch,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,7,1,0,Cheese,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,7,2,0,Garlic Parmesan,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
211252754,211252754,7,3,1,Buffalo Wing,74.90.88.161,Spring Valley,New York,10977,USA,6/21/2023 18:21,6/21/2023 18:24,desktop,156,0,TNWUFMASOYJPWTXUQYMC,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,1,NULL,5,5,5,Nothing.,It was perfect.
